codigo_abonado,cedula,nombre,telefono
DQ100486,1090000486,Gloria Tabares Zapata,3105000486
TC100487,1090000487,Helena Bohórquez Acosta,3105000487
TC100488,1090000488,Irene Isaza Ocampo,3105000488
DQ100489,1090000489,Julia Duarte Cuartas,3105000489
TC100490,1090000490,Karen Lemus Duarte,3105000490
TCF100491,1090000491,Laura Salgado Rendón,3105000491
C100492,1090000492,Marta Arcila Forero,3105000492
DQ100493,1090000493,Nidia Higuita Gómez,3105000493
C100494,1090000494,Olga Cadavid Urrego,3105000494
DQ100495,1090000495,Paula Jaramillo Isaza,3105000495
C100496,1090000496,Rocío Rendón Jaramillo,3105000496
TC100497,1090000497,Sandra Zapata Yepes,3105000497
SR100498,1090000498,Tatiana Galvis Muñoz,3105000498
SR100499,1090000499,Úrsula Bermúdez Nieto,3105000499
TC100500,1090000500,Valeria Ibarra Bohórquez,3105000500
SR100501,1090000501,Ximena Quiroga Cadavid,3105000501
TC100502,1090000502,Yolanda Yepes Quiroga,3105000502
TC100503,1090000503,Zulma Forero Espinal,3105000503
TCF100504,1090000504,Alberto Acosta Franco,3105000504
TC100505,1090000505,Bernardo Hincapié Tabares,3105000505
TC100506,1090000506,Carlos Peláez Higuita,3105000506
TC100507,1090000507,Damián Wilches Ibarra,3105000507
TC100508,1090000508,Eduardo Espinal Wilches,3105000508
VG100509,1090000509,Fabián Muñoz Leal,3105000509
TC100510,1090000510,Germán Gómez Montoya,3105000510
TC100511,1090000511,Hernán Ocampo Arcila,3105000511
SR100512,1090000512,Iván Valderrama Bermúdez,3105000512
TCF100513,1090000513,Jaime Delgado Peláez,3105000513
TC100514,1090000514,Kevin Leal Delgado,3105000514
SR100515,1090000515,Leonardo Franco Escudero,3105000515
TC100516,1090000516,Mauricio Nieto Salgado,3105000516
C100517,1090000517,Nelson Urrego Galvis,3105000517
C100518,1090000518,Óscar Cuartas Hincapié,3105000518
C100519,1090000519,Pablo Jurado Valderrama,3105000519
TC100520,1090000520,Ramiro Escudero Jurado,3105000520
SR100521,1090000521,Sergio Montoya Lemus,3105000521
SG100522,1090000522,Tomás Tabares Zapata,3105000522
SG100523,1090000523,Ulises Bohórquez Acosta,3105000523
TC100524,1090000524,Vicente Isaza Ocampo,3105000524
TC100525,1090000525,Wilson Duarte Cuartas,3105000525
TC100526,1090000526,Yesid Lemus Duarte,3105000526
DQ100527,1090000527,Zacarías Salgado Rendón,3105000527
C100528,1090000528,Ana Arcila Forero,3105000528
DQ100529,1090000529,Beatriz Higuita Gómez,3105000529
C100530,1090000530,Camila Cadavid Urrego,3105000530
SR100531,1090000531,Diana Jaramillo Isaza,3105000531
CH100532,1090000532,Elena Rendón Jaramillo,3105000532
C100533,1090000533,Fabiola Zapata Yepes,3105000533
VG100534,1090000534,Gloria Galvis Muñoz,3105000534
C100535,1090000535,Helena Bermúdez Nieto,3105000535
SR100536,1090000536,Irene Ibarra Bohórquez,3105000536
C100537,1090000537,Julia Quiroga Cadavid,3105000537
C100538,1090000538,Karen Yepes Quiroga,3105000538
TC100539,1090000539,Laura Forero Espinal,3105000539
SR100540,1090000540,Marta Acosta Franco,3105000540
TC100541,1090000541,Nidia Hincapié Tabares,3105000541
C100542,1090000542,Olga Peláez Higuita,3105000542
C100543,1090000543,Paula Wilches Ibarra,3105000543
SR100544,1090000544,Rocío Espinal Wilches,3105000544
TC100545,1090000545,Sandra Muñoz Leal,3105000545
C100546,1090000546,Tatiana Gómez Montoya,3105000546
C100547,1090000547,Úrsula Ocampo Arcila,3105000547
TC100548,1090000548,Valeria Valderrama Bermúdez,3105000548
TC100549,1090000549,Ximena Delgado Peláez,3105000549
DQ100550,1090000550,Yolanda Leal Delgado,3105000550
TC100551,1090000551,Zulma Franco Escudero,3105000551
DQ100552,1090000552,Alberto Nieto Salgado,3105000552
CH100553,1090000553,Bernardo Urrego Galvis,3105000553
TC100554,1090000554,Carlos Cuartas Hincapié,3105000554
SR100555,1090000555,Damián Jurado Valderrama,3105000555
DQ100556,1090000556,Eduardo Escudero Jurado,3105000556
TC100557,1090000557,Fabián Montoya Lemus,3105000557
C100558,1090000558,Germán Tabares Zapata,3105000558
C100559,1090000559,Hernán Bohórquez Acosta,3105000559
C100560,1090000560,Iván Isaza Ocampo,3105000560
C100561,1090000561,Jaime Duarte Cuartas,3105000561
DQ100562,1090000562,Kevin Lemus Duarte,3105000562
SR100563,1090000563,Leonardo Salgado Rendón,3105000563
C100564,1090000564,Mauricio Arcila Forero,3105000564
SR100565,1090000565,Nelson Higuita Gómez,3105000565
SR100566,1090000566,Óscar Cadavid Urrego,3105000566
C100567,1090000567,Pablo Jaramillo Isaza,3105000567
C100568,1090000568,Ramiro Rendón Jaramillo,3105000568
DQ100569,1090000569,Sergio Zapata Yepes,3105000569
C100570,1090000570,Tomás Galvis Muñoz,3105000570
C100571,1090000571,Ulises Bermúdez Nieto,3105000571
C100572,1090000572,Vicente Ibarra Bohórquez,3105000572
TCF100573,1090000573,Wilson Quiroga Cadavid,3105000573
CH100574,1090000574,Yesid Yepes Quiroga,3105000574
C100575,1090000575,Zacarías Forero Espinal,3105000575
TC100576,1090000576,Ana Acosta Franco,3105000576
DQ100577,1090000577,Beatriz Hincapié Tabares,3105000577
C100578,1090000578,Camila Peláez Higuita,3105000578
TCF100579,1090000579,Diana Wilches Ibarra,3105000579
SR100580,1090000580,Elena Espinal Wilches,3105000580
C100581,1090000581,Fabiola Muñoz Leal,3105000581
SR100582,1090000582,Gloria Gómez Montoya,3105000582
SR100583,1090000583,Helena Ocampo Arcila,3105000583
CH100584,1090000584,Irene Valderrama Bermúdez,3105000584
C100585,1090000585,Julia Delgado Peláez,3105000585
TC100586,1090000586,Karen Leal Delgado,3105000586
C100587,1090000587,Laura Franco Escudero,3105000587
C100588,1090000588,Marta Nieto Salgado,3105000588
TC100589,1090000589,Nidia Urrego Galvis,3105000589
TCF100590,1090000590,Olga Cuartas Hincapié,3105000590
TC100591,1090000591,Paula Jurado Valderrama,3105000591
C100592,1090000592,Rocío Escudero Jurado,3105000592
SG100593,1090000593,Sandra Montoya Lemus,3105000593
TC100594,1090000594,Tatiana Tabares Zapata,3105000594
VG100595,1090000595,Úrsula Bohórquez Acosta,3105000595
TC100596,1090000596,Valeria Isaza Ocampo,3105000596
CH100597,1090000597,Ximena Duarte Cuartas,3105000597
TC100598,1090000598,Yolanda Lemus Duarte,3105000598
SG100599,1090000599,Zulma Salgado Rendón,3105000599
SG100600,1090000600,Alberto Arcila Forero,3105000600
C100601,1090000601,Bernardo Higuita Gómez,3105000601
C100602,1090000602,Carlos Cadavid Urrego,3105000602
C100603,1090000603,Damián Jaramillo Isaza,3105000603
SG100604,1090000604,Eduardo Rendón Jaramillo,3105000604
C100605,1090000605,Fabián Zapata Yepes,3105000605
TC100606,1090000606,Germán Galvis Muñoz,3105000606
SR100607,1090000607,Hernán Bermúdez Nieto,3105000607
C100608,1090000608,Iván Ibarra Bohórquez,3105000608
SR100609,1090000609,Jaime Quiroga Cadavid,3105000609
DQ100610,1090000610,Kevin Yepes Quiroga,3105000610
SR100611,1090000611,Leonardo Forero Espinal,3105000611
SR100612,1090000612,Mauricio Acosta Franco,3105000612
YULIETH100613,1090000613,Nelson Hincapié Tabares,3105000613
C100614,1090000614,Óscar Peláez Higuita,3105000614
VG100615,1090000615,Pablo Wilches Ibarra,3105000615
TC100616,1090000616,Ramiro Espinal Wilches,3105000616
TC100617,1090000617,Sergio Muñoz Leal,3105000617
TC100618,1090000618,Tomás Gómez Montoya,3105000618
SG100619,1090000619,Ulises Ocampo Arcila,3105000619
C100620,1090000620,Vicente Valderrama Bermúdez,3105000620
VG100621,1090000621,Wilson Delgado Peláez,3105000621
C100622,1090000622,Yesid Leal Delgado,3105000622
C100623,1090000623,Zacarías Franco Escudero,3105000623
TC100624,1090000624,Ana Nieto Salgado,3105000624
C100625,1090000625,Beatriz Urrego Galvis,3105000625
SG100626,1090000626,Camila Cuartas Hincapié,3105000626
SR100627,1090000627,Diana Jurado Valderrama,3105000627
SR100628,1090000628,Elena Escudero Jurado,3105000628
VG100629,1090000629,Fabiola Montoya Lemus,3105000629
TC100630,1090000630,Gloria Tabares Zapata,3105000630
C100631,1090000631,Helena Bohórquez Acosta,3105000631
SG100632,1090000632,Irene Isaza Ocampo,3105000632
SG100633,1090000633,Julia Duarte Cuartas,3105000633
SR100634,1090000634,Karen Lemus Duarte,3105000634
DQ100635,1090000635,Laura Salgado Rendón,3105000635
TC100636,1090000636,Marta Arcila Forero,3105000636
C100637,1090000637,Nidia Higuita Gómez,3105000637
TC100638,1090000638,Olga Cadavid Urrego,3105000638
SG100639,1090000639,Paula Jaramillo Isaza,3105000639
SR100640,1090000640,Rocío Rendón Jaramillo,3105000640
SG100641,1090000641,Sandra Zapata Yepes,3105000641
SG100642,1090000642,Tatiana Galvis Muñoz,3105000642
SG100643,1090000643,Úrsula Bermúdez Nieto,3105000643
VG100644,1090000644,Valeria Ibarra Bohórquez,3105000644
C100645,1090000645,Ximena Quiroga Cadavid,3105000645
DQ100646,1090000646,Yolanda Yepes Quiroga,3105000646
SR100647,1090000647,Zulma Forero Espinal,3105000647
SG100648,1090000648,Alberto Acosta Franco,3105000648
TC100649,1090000649,Bernardo Hincapié Tabares,3105000649
C100650,1090000650,Carlos Peláez Higuita,3105000650
SG100651,1090000651,Damián Wilches Ibarra,3105000651
CH100652,1090000652,Eduardo Espinal Wilches,3105000652
SR100653,1090000653,Fabián Muñoz Leal,3105000653
DQ100654,1090000654,Germán Gómez Montoya,3105000654
TC100655,1090000655,Hernán Ocampo Arcila,3105000655
TC100656,1090000656,Iván Valderrama Bermúdez,3105000656
VG100657,1090000657,Jaime Delgado Peláez,3105000657
SG100658,1090000658,Kevin Leal Delgado,3105000658
VG100659,1090000659,Leonardo Franco Escudero,3105000659
C100660,1090000660,Mauricio Nieto Salgado,3105000660
SG100661,1090000661,Nelson Urrego Galvis,3105000661
TC100662,1090000662,Óscar Cuartas Hincapié,3105000662
VG100663,1090000663,Pablo Jurado Valderrama,3105000663
TC100664,1090000664,Ramiro Escudero Jurado,3105000664
SR100665,1090000665,Sergio Montoya Lemus,3105000665
C100666,1090000666,Tomás Tabares Zapata,3105000666
SG100667,1090000667,Ulises Bohórquez Acosta,3105000667
C100668,1090000668,Vicente Isaza Ocampo,3105000668
DQ100669,1090000669,Wilson Duarte Cuartas,3105000669
C100670,1090000670,Yesid Lemus Duarte,3105000670
VG100671,1090000671,Zacarías Salgado Rendón,3105000671
VG100672,1090000672,Ana Arcila Forero,3105000672
C100673,1090000673,Beatriz Higuita Gómez,3105000673
C100674,1090000674,Camila Cadavid Urrego,3105000674
VG100675,1090000675,Diana Jaramillo Isaza,3105000675
VG100676,1090000676,Elena Rendón Jaramillo,3105000676
SR100677,1090000677,Fabiola Zapata Yepes,3105000677
TC100678,1090000678,Gloria Galvis Muñoz,3105000678
TCF100679,1090000679,Helena Bermúdez Nieto,3105000679
SR100680,1090000680,Irene Ibarra Bohórquez,3105000680
CH100681,1090000681,Julia Quiroga Cadavid,3105000681
SG100682,1090000682,Karen Yepes Quiroga,3105000682
SG100683,1090000683,Laura Forero Espinal,3105000683
SR100684,1090000684,Marta Acosta Franco,3105000684
TC100685,1090000685,Nidia Hincapié Tabares,3105000685
SR100686,1090000686,Olga Peláez Higuita,3105000686
VG100687,1090000687,Paula Wilches Ibarra,3105000687
TC100688,1090000688,Rocío Espinal Wilches,3105000688
SR100689,1090000689,Sandra Muñoz Leal,3105000689
SG100690,1090000690,Tatiana Gómez Montoya,3105000690
CH100691,1090000691,Úrsula Ocampo Arcila,3105000691
TC100692,1090000692,Valeria Valderrama Bermúdez,3105000692
CH100693,1090000693,Ximena Delgado Peláez,3105000693
DQ100694,1090000694,Yolanda Leal Delgado,3105000694
C100695,1090000695,Zulma Franco Escudero,3105000695
C100696,1090000696,Alberto Nieto Salgado,3105000696
TC100697,1090000697,Bernardo Urrego Galvis,3105000697
CH100698,1090000698,Carlos Cuartas Hincapié,3105000698
DQ100699,1090000699,Damián Jurado Valderrama,3105000699
DQ100700,1090000700,Eduardo Escudero Jurado,3105000700
SG100701,1090000701,Fabián Montoya Lemus,3105000701
SG100702,1090000702,Germán Tabares Zapata,3105000702
SG100703,1090000703,Hernán Bohórquez Acosta,3105000703
SG100704,1090000704,Iván Isaza Ocampo,3105000704
SG100705,1090000705,Jaime Duarte Cuartas,3105000705
TC100706,1090000706,Kevin Lemus Duarte,3105000706
DQ100707,1090000707,Leonardo Salgado Rendón,3105000707
SG100708,1090000708,Mauricio Arcila Forero,3105000708
SG100709,1090000709,Nelson Higuita Gómez,3105000709
VG100710,1090000710,Óscar Cadavid Urrego,3105000710
SG100711,1090000711,Pablo Jaramillo Isaza,3105000711
DQ100712,1090000712,Ramiro Rendón Jaramillo,3105000712
SG100713,1090000713,Sergio Zapata Yepes,3105000713
SR100714,1090000714,Tomás Galvis Muñoz,3105000714
SR100715,1090000715,Ulises Bermúdez Nieto,3105000715
SG100716,1090000716,Vicente Ibarra Bohórquez,3105000716
SR100717,1090000717,Wilson Quiroga Cadavid,3105000717
SR100718,1090000718,Yesid Yepes Quiroga,3105000718
TCF100719,1090000719,Zacarías Forero Espinal,3105000719
SR100720,1090000720,Ana Acosta Franco,3105000720
CH100721,1090000721,Beatriz Hincapié Tabares,3105000721
C100722,1090000722,Camila Peláez Higuita,3105000722
SR100723,1090000723,Diana Wilches Ibarra,3105000723
DQ100724,1090000724,Elena Espinal Wilches,3105000724
SG100725,1090000725,Fabiola Muñoz Leal,3105000725
SR100726,1090000726,Gloria Gómez Montoya,3105000726
TC100727,1090000727,Helena Ocampo Arcila,3105000727
DQ100728,1090000728,Irene Valderrama Bermúdez,3105000728
VG100729,1090000729,Julia Delgado Peláez,3105000729
DQ100730,1090000730,Karen Leal Delgado,3105000730
DQ100731,1090000731,Laura Franco Escudero,3105000731
TCF100732,1090000732,Marta Nieto Salgado,3105000732
SG100733,1090000733,Nidia Urrego Galvis,3105000733
SR100734,1090000734,Olga Cuartas Hincapié,3105000734
CH100735,1090000735,Paula Jurado Valderrama,3105000735
CH100736,1090000736,Rocío Escudero Jurado,3105000736
DQ100737,1090000737,Sandra Montoya Lemus,3105000737
SG100738,1090000738,Tatiana Tabares Zapata,3105000738
SG100739,1090000739,Úrsula Bohórquez Acosta,3105000739
TCF100740,1090000740,Valeria Isaza Ocampo,3105000740
TCF100741,1090000741,Ximena Duarte Cuartas,3105000741
DQ100742,1090000742,Yolanda Lemus Duarte,3105000742
TC100743,1090000743,Zulma Salgado Rendón,3105000743
SG100744,1090000744,Alberto Arcila Forero,3105000744
TC100745,1090000745,Bernardo Higuita Gómez,3105000745
SG100746,1090000746,Carlos Cadavid Urrego,3105000746
TC100747,1090000747,Damián Jaramillo Isaza,3105000747
SR100748,1090000748,Eduardo Rendón Jaramillo,3105000748
TC100749,1090000749,Fabián Zapata Yepes,3105000749
SG100750,1090000750,Germán Galvis Muñoz,3105000750
SG100751,1090000751,Hernán Bermúdez Nieto,3105000751
SG100752,1090000752,Iván Ibarra Bohórquez,3105000752
SG100753,1090000753,Jaime Quiroga Cadavid,3105000753
SG100754,1090000754,Kevin Yepes Quiroga,3105000754
SG100755,1090000755,Leonardo Forero Espinal,3105000755
SG100756,1090000756,Mauricio Acosta Franco,3105000756
SG100757,1090000757,Nelson Hincapié Tabares,3105000757
DQ100758,1090000758,Óscar Peláez Higuita,3105000758
TC100759,1090000759,Pablo Wilches Ibarra,3105000759
SG100760,1090000760,Ramiro Espinal Wilches,3105000760
DQ100761,1090000761,Sergio Muñoz Leal,3105000761
TC100762,1090000762,Tomás Gómez Montoya,3105000762
DQ100763,1090000763,Ulises Ocampo Arcila,3105000763
TC100764,1090000764,Vicente Valderrama Bermúdez,3105000764
SR100765,1090000765,Wilson Delgado Peláez,3105000765
C100766,1090000766,Yesid Leal Delgado,3105000766
SG100767,1090000767,Zacarías Franco Escudero,3105000767
SG100768,1090000768,Ana Nieto Salgado,3105000768
DQ100769,1090000769,Beatriz Urrego Galvis,3105000769
C100770,1090000770,Camila Cuartas Hincapié,3105000770
SR100771,1090000771,Diana Jurado Valderrama,3105000771
C100772,1090000772,Elena Escudero Jurado,3105000772
DQ100773,1090000773,Fabiola Montoya Lemus,3105000773
CT100774,1090000774,Gloria Tabares Zapata,3105000774
TC100775,1090000775,Helena Bohórquez Acosta,3105000775
TC100776,1090000776,Irene Isaza Ocampo,3105000776
CH100777,1090000777,Julia Duarte Cuartas,3105000777
DQ100778,1090000778,Karen Lemus Duarte,3105000778
DQ100779,1090000779,Laura Salgado Rendón,3105000779
DQ100780,1090000780,Marta Arcila Forero,3105000780
C100781,1090000781,Nidia Higuita Gómez,3105000781
SR100782,1090000782,Olga Cadavid Urrego,3105000782
TCF100783,1090000783,Paula Jaramillo Isaza,3105000783
SR100784,1090000784,Rocío Rendón Jaramillo,3105000784
DQ100785,1090000785,Sandra Zapata Yepes,3105000785
SR100786,1090000786,Tatiana Galvis Muñoz,3105000786
VG100787,1090000787,Úrsula Bermúdez Nieto,3105000787
SR100788,1090000788,Valeria Ibarra Bohórquez,3105000788
VG100789,1090000789,Ximena Quiroga Cadavid,3105000789
C100790,1090000790,Yolanda Yepes Quiroga,3105000790
SG100791,1090000791,Zulma Forero Espinal,3105000791
SG100792,1090000792,Alberto Acosta Franco,3105000792
DQ100793,1090000793,Bernardo Hincapié Tabares,3105000793
DQ100794,1090000794,Carlos Peláez Higuita,3105000794
TC100795,1090000795,Damián Wilches Ibarra,3105000795
TC100796,1090000796,Eduardo Espinal Wilches,3105000796
DQ100797,1090000797,Fabián Muñoz Leal,3105000797
SR100798,1090000798,Germán Gómez Montoya,3105000798
TC100799,1090000799,Hernán Ocampo Arcila,3105000799
TC100800,1090000800,Iván Valderrama Bermúdez,3105000800
SR100801,1090000801,Jaime Delgado Peláez,3105000801
CH100802,1090000802,Kevin Leal Delgado,3105000802
C100803,1090000803,Leonardo Franco Escudero,3105000803
CH100804,1090000804,Mauricio Nieto Salgado,3105000804
DQ100805,1090000805,Nelson Urrego Galvis,3105000805
TC100806,1090000806,Óscar Cuartas Hincapié,3105000806
CH100807,1090000807,Pablo Jurado Valderrama,3105000807
C100808,1090000808,Ramiro Escudero Jurado,3105000808
CH100809,1090000809,Sergio Montoya Lemus,3105000809
SG100810,1090000810,Tomás Tabares Zapata,3105000810
DQ100811,1090000811,Ulises Bohórquez Acosta,3105000811
TC100812,1090000812,Vicente Isaza Ocampo,3105000812
TC100813,1090000813,Wilson Duarte Cuartas,3105000813
SR100814,1090000814,Yesid Lemus Duarte,3105000814
SG100815,1090000815,Zacarías Salgado Rendón,3105000815
TC100816,1090000816,Ana Arcila Forero,3105000816
SG100817,1090000817,Beatriz Higuita Gómez,3105000817
CH100818,1090000818,Camila Cadavid Urrego,3105000818
SR100819,1090000819,Diana Jaramillo Isaza,3105000819
CH100820,1090000820,Elena Rendón Jaramillo,3105000820
CH100821,1090000821,Fabiola Zapata Yepes,3105000821
TC100822,1090000822,Gloria Galvis Muñoz,3105000822
CH100823,1090000823,Helena Bermúdez Nieto,3105000823
VG100824,1090000824,Irene Ibarra Bohórquez,3105000824
VG100825,1090000825,Julia Quiroga Cadavid,3105000825
CH100826,1090000826,Karen Yepes Quiroga,3105000826
C100827,1090000827,Laura Forero Espinal,3105000827
TC100828,1090000828,Marta Acosta Franco,3105000828
DQ100829,1090000829,Nidia Hincapié Tabares,3105000829
TC100830,1090000830,Olga Peláez Higuita,3105000830
DQ100831,1090000831,Paula Wilches Ibarra,3105000831
SR100832,1090000832,Rocío Espinal Wilches,3105000832
TC100833,1090000833,Sandra Muñoz Leal,3105000833
CH100834,1090000834,Tatiana Gómez Montoya,3105000834
SR100835,1090000835,Úrsula Ocampo Arcila,3105000835
CH100836,1090000836,Valeria Valderrama Bermúdez,3105000836
DQ100837,1090000837,Ximena Delgado Peláez,3105000837
SR100838,1090000838,Yolanda Leal Delgado,3105000838
CH100839,1090000839,Zulma Franco Escudero,3105000839
SR100840,1090000840,Alberto Nieto Salgado,3105000840
SR100841,1090000841,Bernardo Urrego Galvis,3105000841
SR100842,1090000842,Carlos Cuartas Hincapié,3105000842
